No,Profile_ID,Date_time,Aspect,X-Coordinate (m),Y-Coordinate (m),Elevation (m a.s.l.),Slope_angle (degrees),Profile_class,5-class_Stability,RB_score,RB_release_type,Fracture_plane_quality,S2008_1 [RB],S2008_2 [RT],S2008_3 [Lemons],3-class_Stability [sum S2008: 1+2+3],4-class_Stability [Techel],RB_height (cm),Snow_depth (cm),Slab_thickness (cm),FL_Thickness (cm),AL_Thickness (cm),FL_Grain_size_avg (mm),AL_Grain_size_avg (mm),FL_Grain_size_max (mm),AL_Grain_size_max (mm),FL_Grain_type1,FL_Grain_type2,FL_Hardness,FL_Top_Height (cm),FL_Bottom_Height (cm),AL_Top_Height (cm),AL_Bottom_Height (cm),AL_Hardness,Hard_Diff,Abs_Hard_Diff,Grain_Size_Diff (mm),FL_location,Lemon1_E,Lemon2_R,Lemon3_F,Lemon4_dE,Lemon5_dR,Lemon6_FLD,Lemons_FL,Whumpfs,Cracks,Avalanche_activity,LN_Local_danger_level_nowcast,LN_rounded,RF_Regional _danger_level_forecast,Deviation [LN-RF],SNPK_Index,SNPK_Index_Class,HN24 (cm),HN3d (cm)
372,77573,30.11.2012 12:20,E,780147,189619,2620,33,1,3,3,2,1,1,0,1,1,3,35,60,25,15,13,1,0.5,2,1,5,4,1,35,20,48,35,1.5,0.5,0.5,0.75,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,2.158,2,8,22
373,77598,04.12.2012 11:00,N,780570,190280,2560,30,6,3,2,3,1,1,0,0,2,2,53,68,15,8,2,1,0.25,1,0.5,4,4,1,53,45,55,53,2,1,1,0.625,1,0,1,1,0,0,0,2,0,1,1,3,3,3,0,0.5,5,14,19
374,77599,04.12.2012 11:15,N,781350,190200,2480,37,1,2,2,1,2,1,1,0,1,1,40,60,20,10,11,1,0.25,1,0.25,4,9,1,40,30,51,40,2,1,1,0.75,1,0,1,1,1,0,1,4,1,0,1,3,3,3,0,1.657,3,14,19
375,77626,06.12.2012 10:00,S,784400,182300,2500,32,6,2,2,1,2,1,1,0,1,1,75,98,23,20,7,0.25,0.25,1,1,3,2,2,75,55,82,75,2.5,0.5,0.5,0,1,0,0,0,0,0,1,1,0,1,0,3,3,3,0,0.5,5,7,31
376,77643,11.12.2012 10:30,SW,784810,181880,2505,29,6,3,3,2,3,1,0,0,2,3,45,102,57,15,5,0.5,0.5,0.75,0.5,4,4,1.5,45,30,50,45,2,0.5,0.5,0.125,1,0,1,1,0,0,1,3,1,1,1,3,3,3,0,0.5,5,18,41
377,77645,11.12.2012 10:20,SW,784384,182372,2520,34,4,3,5,2,1,0,0,0,3,4,46,72,26,2,17,0.5,0.8,0.5,0.8,4,4,1.5,48,46,46,29,2,-0.5,0.5,0.3,0,0,1,1,0,0,1,3,0,1,1,3,3,3,0,0.5,5,18,41
378,77646,11.12.2012 10:20,NW,784517,182149,2483,38,1,2,3,2,2,1,0,1,1,3,33,88,55,1,1,2,0.5,4,1,5,5,1,33,32,34,33,2,1,1,2.25,1,1,1,1,1,0,1,5,0,0,1,3,3,3,0,1.809,2,18,41
379,77652,11.12.2012 10:50,SE,782436,187726,1980,31,1,3,4,2,1,0,0,0,3,4,60,95,35,35,20,0.5,0.25,0.75,0.5,2,3,1,95,60,60,40,1,0,0,0.25,0,0,1,0,0,0,1,2,1,1,1,3,3,3,0,0.167,5,40,62
380,77653,11.12.2012 11:00,NW,780550,189740,2650,36,1,2,2,1,1,1,1,0,1,1,45,152,107,25,4,1.5,2,2,2.5,4,5,2,70,45,45,41,4,-2,2,0.5,0,1,0,1,0,1,0,3,1,1,1,3,3,3,0,0.5,5,41,66
381,77654,11.12.2012 12:00,SE,782115,187331,1950,30,1,3,4,2,1,0,0,0,3,4,20,82,62,17,6,0.2,1,0.5,1.5,3,4,1,37,20,20,14,1.5,-0.5,0.5,0.9,0,0,1,0,1,0,1,3,1,0,1,3,3,3,0,1.516,3,36,58.65
382,77655,11.12.2012 11:00,SE,782215,187330,1930,28,1,3,3,2,1,1,0,0,2,3,9,91,82,9,15,1,0.5,1.5,1,9,7,2,9,0,24,9,3,1,1,0.5,1,1,0,1,0,0,1,3,1,0,1,3,3,3,0,0.333,5,36,58.65
383,77657,11.12.2012 14:00,N,781255,190217,2480,36,4,2,3,1,1,1,1,0,1,2,77,115,38,11,37,0.5,0.5,0.5,0.5,2,2,2,88,77,77,40,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,0,1.471,3,38.5,61.5
384,77666,11.12.2012 14:00,E,780547,189250,2610,33,1,2,3,1,1,1,1,0,1,2,37,80,43,4,9,0.75,0.5,1,0.75,4,4,1,37,33,46,37,2,1,1,0.25,1,0,1,1,0,0,1,3,1,1,1,3,3,3,0,1.774,2,39,64
385,77722,16.12.2012 11:00,N,786600,185700,2320,28,1,3,4,1,1,0,1,1,1,3,15,61,46,14,2,1.5,1,3,3,4,5,1,29,15,15,13,3,-2,2,0.25,0,1,1,1,0,1,1,5,0,0,0,3,3,3,0,2.051,2,4,4
386,77765,18.12.2012 14:00,NE,779390,192130,2167,32,1,3,4,2,1,0,0,1,2,4,15,95,80,1,8,1,0.75,3,1.25,4,5,1,16,15,15,7,3.5,-2.5,2.5,1,0,1,1,1,1,1,1,6,1,0,0,3,3,3,0,1.656,3,3,5.5
387,77766,18.12.2012 13:00,NW,779535,192011,2195,36,2,3,3,2,1,1,0,0,2,3,57,90,33,4,11,0.5,0.25,0.75,0.5,3,2,1.5,57,53,68,57,3.5,2,2,0.25,1,0,1,0,0,1,1,3,1,0,0,3,3,3,0,1.61,3,3,5.5
388,77767,19.12.2012 11:00,E,774700,191990,2220,28,6,3,3,3,1,1,0,0,2,3,87,109,22,6,11,0.25,0.5,0.5,0.75,3,2,1,87,81,98,87,1.5,0.5,0.5,0.25,1,0,1,0,0,0,1,2,1,0,0,3,3,3,0,1.282,3,18,21
389,77769,19.12.2012 11:50,W,774736,192021,2225,30,3,3,5,1,2,0,1,0,2,3,19,82,63,5,9,0.75,2.5,1.25,4,4,4,1,24,19,19,10,1,0,0,2.25,0,0,1,1,1,0,1,4,1,1,0,3,3,3,0,1.615,3,18,21
390,77939,09.01.2013 15:00,N,779493,186527,2424,33,4,3,5,1,1,0,1,0,2,3,75,114,14,4,0.5,0.5,0.5,1,0.5,2,4,1,104,100,100,99.5,3,-2,2,0.25,0,0,1,0,0,1,0,2,0,0,0,2,2,2,0,1.304,3,0,0
391,78059,18.01.2013 08:50,S,781289,190158,2490,37,6,4,5,2,2,0,0,0,3,4,134,149,15,16,1,0.5,1,1,1.5,9,3,2,134,118,135,134,4,2,2,0.5,1,0,0,1,0,1,0,2,0,0,0,2,2,3,-1,0.5,5,0,6
392,78090,23.01.2013 12:15,SW,791630,180917,2403,20,2,3,5,2,1,0,0,0,3,4,56,95,39,8,0.5,1,1,1.5,1.5,4,4,1,56,48,56.5,56,2,1,1,0,1,1,1,1,0,0,1,4,1,0,1,2,2,2,0,2.019,2,0,5.5
393,78149,30.01.2013 11:50,NE,771575,178150,2520,38,2,3,4,2,2,0,0,1,2,4,83,114,31,3,18,2,0.5,3,1,4,5,1,83,80,101,83,2.5,1.5,1.5,1.75,1,1,1,1,1,0,1,5,0,0,0,3,3,3,0,2.161,2,7,18
394,78266,11.02.2013 13:00,W,786394,188443,2280,27,2,2,4,1,2,0,1,1,1,3,41,89,48,21,14,1.5,1,2,1,4,5,1,41,20,55,41,2,1,1,0.75,1,1,1,1,1,0,1,5,1,1,1,3,3,3,0,1.763,2,0,9
395,78279,13.02.2013 10:35,S,779345,186998,2450,34,3,4,4,2,1,0,0,0,3,4,161.5,197,35.5,10.5,0.5,0.5,0.5,0.5,1,3,3,1.5,161.5,151,162,161.5,2,0.5,0.5,0.25,1,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.766,5,7,9
396,78354,17.02.2013 09:30,SW,780750,188500,2600,32,6,3,5,1,1,0,1,0,2,3,84,147,63,1,1,0.5,0.5,1,1,9,9,1,84,83,85,84,4,3,3,0,1,0,1,1,0,1,1,4,0,0,0,2,2,2,0,0.5,5,0,9
397,78814,23.04.2013 08:40,N,789950,182650,2680,37,4,4,6,2,1,0,0,1,2,4,117,152,35,0.5,4,1,1,2,1.5,4,9,1,117,116.5,121,117,4,3,3,0.25,1,1,1,1,0,1,1,5,0,0,0,2,2,2,0,2.041,2,0,3
398,78882,16.11.2013 12:00,NW,787266,173136,2710,30,6,3,4,2,2,0,0,0,3,4,22,63,41,3,12,1,0.5,2,1.5,4,4,1,22,19,34,22,1.5,0.5,0.5,0.5,1,1,1,1,0,0,1,4,0,0,0,2,2,2,0,1.799,2,1,20.5
399,78892,18.11.2013 09:00,W,780862,190575,2580,30,6,3,3,2,1,1,0,0,2,3,72,95.1,23.1,13,34,0.5,0.25,1,0.5,3,2,2.5,85,72,72,38,3,-0.5,0.5,0.375,0,0,0,0,0,0,1,1,0,0,0,1,1,2,-1,0.667,5,0,0
400,78915,29.11.2013 10:00,S,781340,190150,2480,32,6,3,3,2,2,1,0,0,2,3,42,71.5,29.5,1,10,0.75,1,1,1.5,4,4,1,43,42,42,32,3.5,-2.5,2.5,0.375,0,0,1,1,0,1,1,4,0,0,0,2,2,2,0,0.5,5,0,0
401,78921,29.11.2013 08:30,E,779925,189790,2730,32,7,4,5,2,3,0,0,0,3,4,80,108,28,10.8,9,0.75,0.75,1.25,1.25,4,4,1,90.8,80,80,71,1.5,-0.5,0.5,0,0,0,1,1,0,0,1,3,0,0,0,1.5,2,2,0,1.243,4,0,0
402,78950,29.11.2013 09:00,NE,781606,191759,2370,31,3,3,5,2,1,0,0,0,3,4,55,67,12,5,7,0.5,0.75,0.5,1,4,3,1,60,55,55,48,1,0,0,0.375,0,0,1,1,0,0,0,2,0,0,0,2,2,2,0,0.667,5,0,0
403,78962,05.12.2013 10:55,S,780800,189500,2680,38,7,4,4,3,3,0,0,0,3,4,42,51,9,4,9,1,1,1.5,1,5,5,2,42,38,51,42,4.5,2.5,2.5,0.25,1,1,0,1,0,1,0,3,0,0,0,1,1,1,0,0.667,5,0,0
404,78970,05.12.2013 11:30,N,780535,190936,2440,30,6,3,4,2,3,0,0,0,3,4,33,84,51,16,21,1,1,1,1,4,4,2,49,33,33,12,3,-1,1,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,0,2.173,2,0,0
405,78973,05.12.2013 14:00,SE,780154,189671,2640,34,6,4,6,3,3,0,0,0,3,4,50,66,16,8,2,1,1,1.5,1.5,4,4,1,50,42,52,50,3,2,2,0,1,1,1,1,0,1,0,4,0,0,0,1,1,1,0,1.788,2,0,0
406,78990,10.12.2013 11:10,N,784860,182280,2670,33,6,3,2,1,2,1,1,0,1,1,58,67,9,4,23,1,1,2,1,4,5,1,62,58,58,35,3,-2,2,0.5,0,1,1,1,0,1,0,4,0,0,0,2,2,2,0,0.833,4,0,0
407,78991,10.12.2013 10:30,SW,784450,182400,2510,38,7,4,6,3,3,0,0,1,2,4,42,67,25,12,7,2,1.5,3,2,4,9,1,42,30,49,42,4.5,3.5,3.5,0.75,1,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.971,2,0,0
408,78993,10.12.2013 11:00,E,784164,182947,2540,30,6,4,5,3,3,0,0,0,3,4,13,75,62,19,2,0.75,0.75,0.75,1.5,4,9,3,32,13,13,11,3.5,-0.5,0.5,0.375,0,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0.333,5,0,0
409,78994,10.12.2013 10:58,W,784603,182025,2460,32,1,3,5,3,3,0,0,0,3,4,19,70,51,8,19,1,1,2,2,4,4,1,27,19,19,0,2,-1,1,0,0,1,1,1,0,0,1,4,0,0,0,1.5,2,2,0,2.103,2,0,0
410,78995,10.12.2013 11:20,NE,781038,191194,2442,36,6,3,2,1,1,1,1,0,1,1,41,48,7,11,7,1,0.75,1.5,1.5,4,4,1,41,30,48,41,4,3,3,0.125,1,1,1,1,0,1,0,4,1,1,0,1,1,2,-1,2.49,1,0,0
411,78997,10.12.2013 14:00,NE,780199,188999,2498,32,7,3,4,2,2,0,0,0,3,4,55,82,27,10,10,1,1.5,1,2,4,4,1,65,55,55,45,2,-1,1,0.75,0,0,1,1,1,0,1,4,0,0,0,2,2,2,0,1.798,2,0,0
412,79011,14.12.2013 11:00,W,785560,177589,2520,34,6,3,3,1,1,1,1,1,1,2,58,70,12,6,7,1,0.5,2,1,4,4,1,58,52,65,58,4,3,3,0.75,1,1,1,1,1,1,0,5,0,0,0,1,1,1,0,1.919,2,0,0
413,79046,16.12.2013 14:00,SE,790453,187048,2600,29,1,3,5,3,1,0,0,1,2,4,31,60,29,9,6,1.5,1,2,2,5,9,1,31,22,37,31,4,3,3,0.25,1,1,1,1,0,1,1,5,0,0,0,1,1,1,0,2.02,2,0,0
414,79065,10.12.2013 14:00,NE,780198,188993,2495,32,4,4,6,2,1,0,0,0,3,4,64,87,23,14,6,1,0.75,1.5,1,4,9,1,64,50,70,64,2,1,1,0.375,1,1,1,1,0,0,1,4,1,1,0,1,1,2,-1,1.993,2,0,0
415,79148,31.12.2013 12:15,SE,778180,172653,2505,33,6,2,2,1,1,1,1,0,1,1,42,90,48,9,1,1.5,1,2.5,2,5,4,1,42,33,43,42,2.5,1.5,1.5,0.5,1,1,1,1,0,0,1,4,1,1,1,3,3,3,0,1.775,2,0,24
416,79152,02.01.2014 11:00,N,789560,183025,2373,30,3,2,3,1,1,1,1,0,1,2,32,95,63,8,1,1.5,1,2.5,2,4,5,1,40,32,32,31,1.5,-0.5,0.5,0.5,0,1,1,1,0,0,1,4,1,0,0,3,3,3,0,2.05,2,0,0
417,79170,06.01.2014 13:00,NW,784634,182011,2505,27,3,2,3,1,1,1,1,0,1,2,42,122,80,17,8,1.5,1,2.5,2,9,5,1,42,25,50,42,1.5,0.5,0.5,0.5,1,1,1,1,0,0,1,4,1,1,0,3,3,3,0,1.766,2,1,13.65
418,79172,07.01.2014 08:35,NE,789753,182994,2340,27,3,3,4,1,2,0,1,1,1,3,32,78,46,5,10,2,0.5,5,1,5,4,1.5,32,27,42,32,3.5,2,2,2.75,1,1,1,1,1,1,1,6,1,0,1,3,3,3,0,1.774,2,0,23
419,79182,07.01.2014 10:30,NW,784643,182024,2506,30,3,3,4,1,2,0,1,0,2,3,75,145,70,5,25,2,2,3,3,4,4,1,80,75,75,50,1,0,0,0,0,1,1,1,0,0,1,4,0,0,0,3,3,3,0,1.931,2,0,13.5
420,79183,07.01.2014 10:25,E,784146,182921,2560,31,3,2,3,2,1,1,0,0,2,3,30,56,26,10,5,0.5,1.5,0.75,2,4,4,2.5,40,30,30,25,3,-0.5,0.5,1.125,0,0,0,1,1,0,1,3,0,1,0,3,3,3,0,1.96,2,0,16
421,79191,07.01.2014 11:00,SE,779682,191967,2202,30,3,3,4,1,1,0,1,0,2,3,42,117,75,17,4,1,2,2,2,4,4,2,59,42,42,38,4,-2,2,0.5,0,1,0,1,0,1,1,4,1,0,1,3,3,3,0,1.48,3,0,15
422,79192,07.01.2014 11:30,W,789935,187311,2573,35,6,4,4,3,1,0,0,0,3,4,114,132,18,9,2,0.5,0.25,1,0.5,3,2,1,114,105,116,114,3,2,2,0.375,1,0,1,0,0,1,1,3,0,0,0,2,2,3,-1,0.5,5,0,21
423,79193,07.01.2014 10:45,N,780080,191980,2220,27,7,2,3,1,1,1,1,0,1,2,63,148,85,1,33,1.5,1.25,1.75,1.75,9,5,1,64,63,63,30,2,-1,1,0.125,0,1,1,1,0,0,1,4,1,0,1,3,3,3,0,1.517,3,0,15
424,79194,07.01.2014 14:30,SW,788420,186385,2130,27,3,3,4,1,2,0,1,1,1,3,47,90,43,18,1,1,1,2,1.5,9,9,1,47,29,48,47,3,2,2,0.25,1,1,1,1,0,1,1,5,0,0,0,2,2,3,-1,1.968,2,0,21
425,79398,21.01.2014 13:20,NE,777701,182414,2241,27,7,2,3,1,1,1,1,1,1,2,22,82,60,4,10,2,1,3,2,4,6,1,26,22,22,12,1,0,0,1,0,1,1,1,1,0,1,5,1,0,0,3,3,3,0,1.661,3,8,8
426,79403,23.01.2014 09:00,NW,779160,191190,2240,28,3,3,5,2,2,0,0,1,2,4,44,99,55,5,16,2,0.5,4,0.5,4,5,1,44,39,60,44,3.5,2.5,2.5,2.5,1,1,1,1,1,1,1,6,0,0,0,2,2,3,-1,1.909,2,0,8.15
427,79458,29.01.2014 10:45,NE,781358,187958,2290,31,3,3,5,1,1,0,1,1,1,3,45,97,52,7,20,1,0.5,2,1,9,9,1,45,38,65,45,4,3,3,0.75,1,1,1,1,1,1,1,6,0,1,0,3,3,3,0,2.044,2,0,19
428,79536,04.02.2014 14:00,W,786860,188570,2380,25,6,3,5,1,1,0,1,1,1,3,173,235,62,0.2,7.8,2,0.25,4,0.25,6,6,1,173,172.8,180.8,173,3,2,2,2.75,1,1,1,1,1,1,1,6,0,0,1,3,3,3,0,1.646,3,0,12
429,79540,05.02.2014 11:00,W,790223,185954,2405,29,2,2,3,1,1,1,1,0,1,2,80,114,34,3,16,0.75,0.25,1.5,0.5,4,9,1,80,77,96,80,2.5,1.5,1.5,0.75,1,0,1,1,1,0,1,4,0,0,0,3,3,3,0,1.559,3,0,4.5
430,79544,05.02.2014 13:00,NW,786569,188955,2270,28,4,2,3,1,1,1,1,0,1,2,98,123,25,0.5,5,1,0.5,1.5,0.75,4,2,1,98,97.5,103,98,2,1,1,0.625,1,1,1,1,0,0,1,4,0,0,0,3,3,3,0,1.862,2,0,4
431,80188,01.12.2014 09:00,NE,779937,189792,2730,26,3,4,5,3,1,0,0,0,3,4,66,88,22,1,3,0.5,0.5,1,0.75,3,9,1,66,65,69,66,2,1,1,0.125,1,0,1,0,0,0,1,2,0,0,0,1,1,1,0,1.594,3,0,0
432,80195,02.12.2014 10:40,N,791930,180345,2390,42,7,4,6,3,1,0,0,0,3,4,40,90,50,36,2,0.3,1.5,0.5,2,3,7,2.5,76,40,40,38,3.5,-1,1,1.35,0,0,0,0,1,0,1,2,0,0,1,1,1,1,0,0.667,5,1,5.5
433,80198,02.12.2014 11:00,E,780110,189940,2703,37,6,4,6,3,2,0,0,0,3,4,70,102,32,0.5,5,0.8,0.5,1.5,0.5,9,9,1,70,69.5,75,70,2.5,1.5,1.5,0.65,1,0,1,1,0,0,1,3,0,0,0,1,1,1,0,0.5,5,0,0
434,80199,02.12.2014 10:30,N,780590,190398,2542,32,6,4,6,2,3,0,0,0,3,4,23,92,69,23,23,1,0.5,2,0.8,4,9,2.5,23,0,46,23,3,0.5,0.5,0.85,1,1,0,1,1,0,1,4,0,0,0,1,1,1,0,0.5,5,0,0
435,80200,02.12.2014 14:00,E,780617,189108,2580,40,4,3,5,2,2,0,0,0,3,4,40,76,36,4,12,0.75,0.5,1.25,0.75,4,4,1,40,36,52,40,1.5,0.5,0.5,0.375,1,0,1,1,0,0,1,3,0,0,0,1,1,1,0,1.607,3,0,0
436,80203,02.12.2014 14:30,E,780600,189100,2580,42,7,4,6,3,1,0,0,0,3,4,39,79,40,6,5,2,2,3,3,4,3,2,45,39,39,34,3,-1,1,0,0,1,0,1,0,0,1,3,0,0,0,1,1,1,0,0.5,5,0,0
437,80205,02.12.2014 11:00,NW,780640,190400,2570,34,7,5,6,3,3,0,0,0,3,4,30,72,42,1.3,9,0.5,0.25,0.75,0.5,3,4,1,30,28.7,39,30,1.5,0.5,0.5,0.25,1,0,1,0,0,0,1,2,0,0,0,1,1,1,0,0.5,5,0,0
438,80208,02.12.2014 14:00,SW,780488,189220,2620,35,6,3,4,1,1,0,1,0,2,3,77,91,14,11,2,0.75,1.5,1,2.5,3,4,2,77,66,79,77,2.5,0.5,0.5,1.125,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0.5,5,0,0
439,80239,09.12.2014 11:00,E,784200,182850,2555,34,6,4,5,3,3,0,0,0,3,4,50,74,24,12,10,0.75,0.75,1,1,4,4,1.5,62,50,50,40,2,-0.5,0.5,0,0,0,1,1,0,0,1,3,0,0,0,1,1,2,-1,0.667,5,2,2
440,80241,09.12.2014 14:30,N,781222,191145,2380,32,7,4,5,2,1,0,0,0,3,4,94,103,9,10,2,1,0.5,1,0.5,4,4,1.5,94,84,96,94,2.5,1,1,0.5,1,0,1,1,0,0,0,2,0,0,0,1.5,2,2,0,0.5,5,2,2
441,80305,28.12.2014 13:30,E,777444,182304,2370,27,9,2,3,1,1,1,1,1,1,2,59,95,36,7,6,1,0.25,1.5,0.5,4,4,1,59,52,65,59,3,2,2,0.875,1,1,1,1,1,1,1,6,1,1,1,3,3,2,1,1.862,2,8,24.5
442,80362,03.01.2015 13:15,S,777126,182617,2450,27,7,2,3,2,1,1,0,1,1,3,18,50,32,3,3,2,1.5,5,3,5,4,1,18,15,21,18,3.5,2.5,2.5,1.25,1,1,1,1,1,1,1,6,1,0,0,3,3,3,0,2.033,2,2,2
443,80412,09.01.2015 10:00,N,781712,190472,2370,32,3,3,4,1,1,0,1,0,2,3,48,85,37,1,7,0.2,0.2,0.5,0.5,2,3,1,49,48,48,41,3,-2,2,0,0,0,1,0,0,1,1,3,0,0,0,3,3,3,0,1.908,2,0,0
444,80452,14.01.2015 11:45,N,781404,187953,2285,34,2,3,4,2,2,0,0,0,3,4,54,102,48,10,15,1,0.25,1,0.5,4,4,2,54,44,69,54,3,1,1,0.625,1,0,0,1,0,0,1,2,1,0,0,2,2,3,-1,1.651,3,0,9
445,80456,14.01.2015 12:55,NE,781650,190450,2354,34,2,3,5,1,1,0,1,1,1,3,36,101,65,4.5,1,1.5,1.5,1.5,2,4,4,1,40.5,36,36,35,4,-3,3,0.25,0,1,1,1,0,1,1,5,0,0,0,3,3,3,0,2.187,2,0,11
446,80460,14.01.2015 14:15,NE,779914,186446,2285,28,7,4,6,3,1,0,0,0,3,4,51,126,75,14,1,0.75,1,1.25,1,9,9,1,65,51,51,50,2,-1,1,0,0,0,1,1,0,0,1,3,0,0,0,2.5,3,3,0,2.035,2,0,7
447,80513,19.01.2015 12:00,N,778340,185970,2400,35,7,3,3,2,1,1,0,1,1,3,42.5,83,40.5,2,0.5,1,1,3,2,4,5,1,44.5,42.5,42.5,42,3,-2,2,0.5,0,1,1,1,0,1,1,5,1,0,1,3,3,3,0,2.013,2,0,37
448,80529,21.01.2015 13:40,N,779508,186538,2417,30,7,4,6,3,1,0,0,1,2,4,79.8,141,61.2,0.2,1.3,1,0.75,3,1.25,9,6,1,80,79.8,79.8,78.5,1.5,-0.5,0.5,1,0,1,1,1,1,0,1,5,0,0,0,2,2,3,-1,1.675,3,0,0
449,80575,28.01.2015 14:30,NE,779447,192099,2254,32,7,3,4,3,1,0,0,1,2,4,79.5,133,53.5,3.5,0.5,1,1,1.5,2,4,4,1,79.5,76,80,79.5,3.5,2.5,2.5,0.25,1,1,1,1,0,1,1,5,1,0,1,3.5,4,3,1,1.73,2,16,31
450,80671,05.02.2015 09:30,NE,781540,187820,2230,33,7,4,5,2,2,0,0,0,3,4,95,124.5,29.5,27,40,0.25,1,0.75,1.5,3,2,1.5,122,95,95,55,2.5,-1,1,0.75,0,0,1,0,1,0,1,3,1,0,0,3,3,3,0,1.588,3,0,6.5
451,80837,20.02.2015 09:00,N,785850,185990,2160,29,7,3,3,2,1,1,0,1,1,3,81,103.5,22.5,0.5,15,1,0.25,4,0.5,9,6,1,81,80.5,96,81,2,1,1,2.125,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.925,2,0,0
452,80839,20.02.2015 10:00,NW,786609,185623,2375,36,7,3,5,1,2,0,1,1,1,3,66,101.5,35.5,7,1.5,3,1,6,2,5,9,1,66,59,67.5,66,2.5,1.5,1.5,3,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,2.109,2,0,0
453,80890,24.02.2015 11:00,SE,783025,188800,2020,40,6,3,2,2,1,1,0,0,2,2,96,138,42,24,0.5,0.75,0.5,1.5,0.5,2,1,1,120,96,96,95.5,2.5,-1.5,1.5,0.625,0,0,1,0,0,0,1,2,0,0,1,2,2,2,0,1.582,3,13,20
454,80891,24.02.2015 10:50,E,783379,189100,1900,26,4,2,3,2,1,1,0,1,1,3,66.2,110,43.8,0.8,14.2,4,1,8,1.25,6,6,1,67,66.2,66.2,52,2,-1,1,4.875,0,1,1,1,1,0,1,5,0,1,1,3,3,2,1,1.894,2,13,20
455,80919,26.02.2015 11:00,SE,779302,186456,2482,21,6,4,6,3,1,0,0,0,3,4,165,220,55,11,21,0.5,0.5,0.75,0.5,3,9,3,176,165,165,144,3.5,-0.5,0.5,0.125,0,0,0,0,0,0,1,1,1,0,0,2,2,3,-1,1.565,3,0,16.5
456,81131,24.03.2015 14:45,E,780083,190043,2710,35,2,4,6,3,1,0,0,1,2,4,81,144,63,15,9,1.5,0.75,2,1,9,5,1,81,66,90,81,2,1,1,0.875,1,1,1,1,1,0,1,5,0,0,0,1,1,1,0,2.113,2,0,8
457,81132,24.03.2015 14:30,NE,781279,191133,2390,32,6,4,5,3,3,0,0,1,2,4,74,111,37,3,1,2,2,3,2,5,4,1,74,71,75,74,3.5,2.5,2.5,0.5,1,1,1,1,0,1,1,5,0,0,0,1,1,1,0,1.859,2,0,8.5
458,81321,27.11.2015 09:00,E,780573,190209,2540,26,7,3,2,2,1,1,0,0,2,2,62,94,32,8,1,0.25,0.5,1,1,4,3,1,70,62,62,61,1,0,0,0.125,0,0,1,1,0,0,1,3,0,0,0,2,2,2,0,0.5,5,5,9
459,81322,27.11.2015 09:15,NE,779870,189865,2760,40,1,2,3,1,1,1,1,1,1,2,44.8,105,60.2,6.8,0.2,1.5,1,2,1.5,4,4,1,44.8,38,45,44.8,3.5,2.5,2.5,0.5,1,1,1,1,0,1,1,5,1,1,0,2.5,3,2,1,2.038,2,6,9.15
460,81323,27.11.2015 08:55,NE,780635,189680,2665,40,1,3,5,2,3,0,0,1,2,4,28,104,76,7,1,1,1,2,2,5,9,1,28,21,29,28,3,2,2,0,1,1,1,1,0,1,1,5,0,0,0,3,3,2,1,1.605,3,5,9
461,81324,27.11.2015 09:30,NW,780480,190260,2550,28,1,2,3,1,1,1,1,1,1,2,35.5,70,34.5,8.5,0.5,1.5,0.75,2,0.75,4,5,1,35.5,27,36,35.5,4.5,3.5,3.5,1,1,1,1,1,1,1,1,6,1,0,0,2,2,2,0,2.164,2,5,9
462,81357,03.12.2015 10:45,NE,780951,191210,2480,37,2,3,2,1,1,1,1,0,1,1,79,96,17,16.5,14,0.25,0.25,0.5,0.75,3,3,3,95.5,79,79,65,3,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1.539,3,0,3
463,81378,10.12.2015 10:30,N,791850,180130,2484,33,1,3,5,2,2,0,0,1,2,4,21,61,40,1,1,1,1.5,2,3,4,4,1,22,21,21,20,5,-4,4,0.75,0,1,1,1,1,1,1,6,0,0,0,1,1,1,0,2.119,2,3.5,4.5
464,81379,10.12.2015 10:20,NW,784039,182994,2580,35,6,4,2,1,1,1,1,0,1,1,59,64,5,4.8,1,0.75,1,1.25,1.5,2,2,1,63.8,59,59,58,2,-1,1,0.25,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1.674,3,5,6
465,81380,10.12.2015 10:00,NW,784032,182986,2555,39,3,4,2,2,2,1,0,0,2,2,67,69,2,2,0.5,1,1.5,1,2,2,2,1,69,67,67,66.5,1,0,0,0.75,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,2.399,2,5,6
466,81383,10.12.2015 10:30,NW,780582,190383,2414,35,7,3,4,1,1,0,1,1,1,3,37.5,74,36.5,3.5,1.5,1.5,1.5,2,2,4,5,1,37.5,34,39,37.5,3,2,2,0,1,1,1,1,0,1,1,5,0,0,0,1,1,1,0,1.979,2,5,5
